MES,ID_EMPRESA,ID_CONTA_CONTABIL,DRE_TECWAY
04/2022,999,4.1.01.08.000002,-7.0
04/2022,999,4.1.01.08.000003,0.0
04/2022,999,4.1.01.08.000004,-2858.20708
04/2022,999,4.1.01.08.000005,-7.434
04/2022,999,4.1.01.09.000004,-102.04514
04/2022,999,4.1.01.10.000001,0.0
04/2022,999,4.1.01.10.000003,-0.93
04/2022,999,4.1.01.10.000004,-0.74279
04/2022,999,4.1.01.10.000005,0.0
04/2022,999,4.1.01.11.000002,-1047.98608
04/2022,999,4.1.01.11.000003,-0.1775
04/2022,999,4.1.01.11.000004,0.0
04/2022,999,4.1.01.11.000009,-110.88606
04/2022,999,4.1.01.11.000010,0.0
04/2022,999,4.1.01.11.000017,0.0
04/2022,999,4.1.01.11.000019,-13.30534
04/2022,999,4.1.01.11.000020,-108.32273
04/2022,999,4.1.01.11.000021,-0.0
04/2022,999,4.1.01.11.000025,-0.57799
04/2022,999,4.1.01.11.000026,0.0
04/2022,999,4.1.01.12.000001,-515.39967
04/2022,999,4.1.01.12.000002,-2095.98751
04/2022,999,4.1.01.13.000001,-1235.59302
04/2022,999,4.1.01.13.000002,-188.44512
04/2022,999,4.1.01.13.000003,0.0
04/2022,999,4.1.01.13.000004,-7.89432
04/2022,999,4.1.01.13.000005,-214.52076
04/2022,999,5.1.01.01.000003,0.0
04/2022,999,5.1.01.01.000008,0.0
04/2022,999,5.1.01.01.000020,-265.10862
04/2022,999,5.1.01.01.000021,-4.848
04/2022,999,5.1.01.01.000022,-19.40705
04/2022,999,5.1.01.02.000003,-3.69213
04/2022,999,5.1.01.02.000006,0.0
04/2022,999,5.1.01.02.000007,-0.80034
04/2022,999,5.1.01.02.000020,-84.03319
04/2022,999,5.1.01.02.000021,-24.23578
04/2022,999,5.1.01.02.000022,-37.79355
04/2022,999,5.1.01.03.000001,-55.16228
04/2022,999,5.1.01.03.000004,-16.43758
04/2022,999,5.1.01.03.000006,-3.011
04/2022,999,5.1.01.03.000008,0.0
04/2022,999,5.1.01.03.000009,-91.55211
04/2022,999,5.1.01.03.000010,-16.52401
04/2022,999,5.1.01.03.000012,0.0
04/2022,999,5.1.01.03.000013,0.0
04/2022,999,5.1.01.03.000014,-35.47482
04/2022,999,5.1.01.04.000001,0.0
04/2022,999,5.1.01.04.000002,0.0
04/2022,999,5.1.01.04.000003,-0.5943
04/2022,999,5.1.01.04.000004,-16.159
04/2022,999,5.1.01.05.000001,-18.71185
04/2022,999,5.1.01.05.000002,-13.99006
04/2022,999,5.1.01.05.000003,-9.869
04/2022,999,5.1.01.05.000004,-40.65229
04/2022,999,5.1.01.05.000005,0.0
04/2022,999,5.1.01.05.000006,0.0
04/2022,999,5.1.01.05.000007,0.0
04/2022,999,5.1.01.05.000009,-0.135
04/2022,999,5.1.01.06.000001,-77.4555
04/2022,999,5.1.01.06.000002,0.0
04/2022,999,5.1.01.06.000003,0.0
04/2022,999,5.1.01.06.000004,-87.09011
04/2022,999,5.1.01.06.000005,-20.69672
04/2022,999,5.1.01.06.000006,-53.599
04/2022,999,5.1.01.06.000008,-20.26933
04/2022,999,5.1.01.07.000001,0.0
04/2022,999,5.1.01.07.000002,0.0
04/2022,999,5.1.01.07.000003,-34.69417
04/2022,999,5.1.01.07.000004,-2.63393
04/2022,999,5.1.01.07.000005,-2.05532
04/2022,999,5.1.01.07.000007,0.0
04/2022,999,5.1.01.07.000008,0.0
04/2022,999,5.1.01.07.000010,-58.72516
04/2022,999,5.1.01.07.000014,0.0
04/2022,999,5.1.01.07.000015,-1.72566
04/2022,999,5.1.01.07.000020,0.0
04/2022,999,5.1.01.07.000021,0.0
04/2022,999,5.1.01.08.000001,-1.525
04/2022,999,5.1.01.08.000002,-0.1
04/2022,999,5.1.01.08.000003,-0.12495
04/2022,999,5.1.01.08.000004,0.0
04/2022,999,5.1.01.08.000005,-67.87079
04/2022,999,5.1.01.09.000001,0.0
04/2022,999,5.1.01.09.000003,-12.0
04/2022,999,5.1.01.09.000008,0.0
04/2022,999,5.1.01.10.000002,0.0
04/2022,999,5.1.01.10.000003,0.0
04/2022,999,5.1.01.10.000004,-0.79163
04/2022,999,5.1.01.11.000001,-5.6167
04/2022,999,5.1.01.11.000003,-18.53789
04/2022,999,5.1.01.11.000004,0.0
04/2022,999,5.1.01.11.000006,-62.23426
04/2022,999,5.1.01.11.000007,-27.20645
04/2022,999,5.1.01.11.000008,-1.52588
04/2022,999,5.1.01.11.000012,0.0
04/2022,999,5.1.01.11.000013,0.0
04/2022,999,5.1.01.11.000014,-0.21421
04/2022,999,5.1.01.11.000015,0.0
04/2022,999,5.1.01.11.000021,0.0
04/2022,999,5.1.01.11.000022,-10.48135
04/2022,999,5.1.01.11.000026,0.0
04/2022,999,5.1.01.11.000027,-0.17821
04/2022,999,5.1.01.11.000031,-3651.38444
04/2022,999,5.1.01.12.000003,0.0
04/2022,999,5.1.01.12.000008,0.0
04/2022,999,5.1.01.12.000009,-3399.38911
04/2022,999,5.1.01.12.000019,0.0
04/2022,999,5.1.02.01.000006,-4.54519
04/2022,999,5.1.03.01.000001,-1.07524
04/2022,999,5.1.03.01.000002,-1.4516
04/2022,999,5.1.03.01.000004,-11896.30716
04/2022,999,5.1.03.01.000005,-0.70208
04/2022,999,5.1.04.01.000001,-17.16374
04/2022,999,5.1.04.01.000002,-0.165
04/2022,999,5.1.04.01.000004,-884.25151
04/2022,999,5.1.04.01.000005,-0.4338
04/2022,999,5.1.04.01.000006,-622.64561
04/2022,999,5.1.04.01.000007,0.0
04/2022,999,5.1.04.01.000010,-0.52107
04/2022,999,5.1.04.01.000011,-388.27283
04/2022,999,5.1.04.02.000001,39.46926
04/2022,999,5.1.04.02.000002,32.46336
04/2022,999,5.1.04.02.000003,0.01
04/2023,6,3.1.01.01.000002,2396.20831
04/2023,6,3.1.01.01.000003,0.0
04/2023,6,3.1.02.02.000002,0.0
04/2023,6,3.1.02.02.000003,0.0
04/2023,6,3.1.02.02.000004,0.0
04/2023,6,3.1.02.02.000009,0.0
04/2023,6,3.1.02.02.000010,-47.92416
04/2023,6,3.1.03.02.000003,1.0
04/2023,6,3.2.01.01.000001,2560.0
04/2023,6,4.1.01.01.000001,-362.54892
04/2023,6,4.1.01.01.000002,0.0
04/2023,6,4.1.01.01.000003,-25.84005
04/2023,6,4.1.01.01.000009,-27.24083
04/2023,6,4.1.01.01.000010,0.0
04/2023,6,4.1.01.02.000001,-110.05169
04/2023,6,4.1.01.02.000002,-31.7632
04/2023,6,4.1.01.02.000003,-3.20983
04/2023,6,4.1.01.02.000004,0.0
04/2023,6,4.1.01.02.000006,0.0
04/2023,6,4.1.01.02.000007,0.0
04/2023,6,4.1.01.03.000001,-20.01
04/2023,6,4.1.01.03.000003,0.0
04/2023,6,4.1.01.03.000004,-1.52829
04/2023,6,4.1.01.03.000006,-2.282
04/2023,6,4.1.01.03.000009,-59.38801
04/2023,6,4.1.01.03.000010,-9.99
04/2023,6,4.1.01.04.000004,-7.09975
04/2023,6,4.1.01.05.000001,0.0
04/2023,6,4.1.01.05.000002,0.0
04/2023,6,4.1.01.05.000003,0.0
04/2023,6,4.1.01.05.000006,-726.74775
04/2023,6,4.1.01.06.000001,-2.29
04/2023,6,4.1.01.06.000002,0.0
04/2023,6,4.1.01.06.000004,-52.67
04/2023,6,4.1.01.07.000007,0.0
04/2023,6,4.1.01.07.000012,-0.28022
04/2023,6,4.1.01.07.000013,-0.6
04/2023,6,4.1.01.07.000014,0.0
04/2023,6,4.1.01.08.000001,0.0
04/2023,6,4.1.01.08.000004,-228.17357
04/2023,6,4.1.01.08.000005,-0.362
04/2023,6,4.1.01.08.000006,0.0
04/2023,6,4.1.01.11.000002,-8.29321
04/2023,6,4.1.01.11.000008,-13.51492
04/2023,6,4.1.01.11.000009,-0.54599
04/2023,6,4.1.01.11.000025,0.0
04/2023,6,5.1.01.01.000001,-25.35244
04/2023,6,5.1.01.01.000003,0.0
04/2023,6,5.1.01.01.000004,0.0
04/2023,6,5.1.01.01.000023,0.0
04/2023,6,5.1.01.01.000024,0.0
04/2023,6,5.1.01.02.000001,-7.00852
04/2023,6,5.1.01.02.000002,-2.05376
04/2023,6,5.1.01.02.000004,0.0
04/2023,6,5.1.01.02.000005,0.0
04/2023,6,5.1.01.02.000007,-0.09662
04/2023,6,5.1.01.03.000001,0.0
04/2023,6,5.1.01.03.000004,-0.42008
04/2023,6,5.1.01.03.000006,0.0
04/2023,6,5.1.01.03.000009,-1.294
04/2023,6,5.1.01.03.000010,0.0
04/2023,6,5.1.01.04.000001,0.0
04/2023,6,5.1.01.04.000002,0.0
04/2023,6,5.1.01.04.000004,0.0
04/2023,6,5.1.01.05.000001,-0.12199
04/2023,6,5.1.01.05.000002,0.0
04/2023,6,5.1.01.05.000006,0.0
04/2023,6,5.1.01.05.000009,0.0
04/2023,6,5.1.01.06.000004,0.0
04/2023,6,5.1.01.06.000007,0.0
04/2023,6,5.1.01.07.000007,-0.3151
04/2023,6,5.1.01.07.000012,0.0
04/2023,6,5.1.01.08.000001,0.0
04/2023,6,5.1.01.08.000004,0.0
04/2023,6,5.1.01.08.000005,0.0
04/2023,6,5.1.01.11.000001,0.0
04/2023,6,5.1.01.11.000002,0.0
04/2023,6,5.1.01.11.000005,0.0
04/2023,6,5.1.01.11.000006,-0.09662
04/2023,6,5.1.01.11.000007,-0.71212
04/2023,6,5.1.01.11.000008,0.0
04/2023,6,5.1.01.11.000009,0.0
04/2023,6,5.1.01.11.000012,0.0
04/2023,6,5.1.01.11.000014,0.0
04/2023,6,5.1.01.11.000015,0.0
04/2023,6,5.1.01.11.000016,-27.81061
04/2023,6,5.1.01.11.000017,-128.0973
04/2023,6,5.1.01.11.000021,-0.1065
04/2023,6,5.1.01.11.000022,0.0
04/2023,6,5.1.01.11.000025,-0.26254
04/2023,6,5.1.01.11.000027,-0.15161
04/2023,6,5.1.01.12.000001,0.0
04/2023,6,5.1.01.12.000009,0.0
04/2023,6,5.1.01.12.000011,0.0
04/2023,6,5.1.01.12.000020,0.0
04/2023,6,5.1.03.01.000004,-657.37626
04/2023,6,5.1.04.01.000001,-4.51626
04/2023,6,5.1.04.01.000004,-56.30047
04/2023,6,5.1.04.01.000005,-1e-05
04/2023,6,5.1.04.01.000006,-0.00544
04/2023,6,5.1.04.01.000013,0.0
04/2023,6,5.1.04.01.000014,-122.61348
04/2023,6,5.1.04.02.000001,0.00659
04/2023,6,5.1.04.02.000002,0.30302
04/2023,6,5.2.01.01.000001,-10.69073
04/2023,7,3.1.01.01.000005,4421.42223
04/2023,7,3.1.02.01.000001,-2.42954
04/2023,7,3.2.01.01.000003,10.0
04/2023,7,3.2.01.02.000003,0.0
04/2023,7,4.1.02.01.000001,-62.31686
04/2023,7,4.1.02.01.000003,-2.32268
04/2023,7,4.1.02.01.000009,0.0
04/2023,7,4.1.02.01.000010,0.0
04/2023,7,4.1.02.02.000001,-24.40608
04/2023,7,4.1.02.02.000002,-5.49436
04/2023,7,4.1.02.02.000003,-0.94739
04/2023,7,4.1.02.02.000005,-10.04558
04/2023,7,4.1.02.02.000006,0.0
04/2023,7,4.1.02.02.000008,0.0
04/2023,7,4.1.02.03.000004,-0.6643
04/2023,7,4.1.02.03.000006,-1.097
04/2023,7,4.1.02.03.000009,-11.7652
04/2023,7,4.1.02.03.000010,0.0
04/2023,7,4.1.02.03.000013,0.0
04/2023,7,4.1.02.05.000001,-1.0137
04/2023,7,4.1.02.05.000002,-1.134
04/2023,7,4.1.02.05.000003,-1.77898
04/2023,7,4.1.02.05.000004,-0.28
04/2023,7,4.1.02.05.000005,0.0
04/2023,7,4.1.02.05.000006,-3435.68958
04/2023,7,4.1.02.05.000007,-0.69066
04/2023,7,4.1.02.05.000009,0.0
04/2023,7,4.1.02.06.000001,-3.0
04/2023,7,4.1.02.06.000004,-261.95826
04/2023,7,4.1.02.07.000003,-16.81753
04/2023,7,4.1.02.07.000004,-0.5557
04/2023,7,4.1.02.07.000007,0.0
04/2023,7,4.1.02.07.000010,-8.9379
04/2023,7,4.1.02.07.000016,-48.44602
04/2023,7,4.1.02.08.000001,-6.88085
04/2023,7,4.1.02.08.000005,-0.3771
04/2023,7,5.1.01.05.000005,0.0
04/2023,7,5.1.01.05.000009,-0.135
04/2023,7,5.1.01.07.000007,-0.64319
04/2023,7,5.1.01.11.000005,-0.6
04/2023,7,5.1.01.11.000006,0.0
04/2023,7,5.1.01.11.000007,-0.23131
04/2023,7,5.1.01.11.000008,-1.18883
04/2023,7,5.1.01.11.000016,-0.165
04/2023,7,5.1.01.11.000017,-0.76
04/2023,7,5.1.01.13.000001,-11.94444
04/2023,7,5.1.04.01.000001,-5.79331
04/2023,7,5.1.04.01.000002,-46.17316
04/2023,7,5.1.04.01.000004,-77.69958
04/2023,7,5.1.04.01.000005,-18.24098
04/2023,7,5.1.04.01.000006,-2.72545
04/2023,7,5.1.04.01.000014,-48.59878
04/2023,7,5.1.04.02.000001,0.02998
04/2023,7,5.1.04.02.000002,0.8971
04/2023,7,5.1.04.02.000003,0.20544
04/2023,7,5.2.01.01.000001,-93.79884
04/2023,7,5.9.01.01.000001,0.0
04/2023,7,5.9.01.02.000001,0.0
04/2023,999,3.1.01.01.000002,659.98173
04/2023,999,3.1.01.01.000003,3.465
04/2023,999,3.1.01.01.000004,9.47317
04/2023,999,3.1.01.01.000006,2.0
04/2023,999,3.1.01.01.000008,0.0
04/2023,999,3.1.01.01.000009,0.0
04/2023,999,3.1.01.01.000010,0.0
04/2023,999,3.1.01.01.000011,0.0
04/2023,999,3.1.01.01.000012,0.0
04/2023,999,3.1.01.01.000013,38641.98361
04/2023,999,3.1.02.01.000001,0.0
04/2023,999,3.1.02.02.000005,0.0
04/2023,999,3.1.02.02.000008,0.0
04/2023,999,3.1.02.02.000010,-33.17233
04/2023,999,3.1.02.02.000011,0.0
04/2023,999,3.1.02.02.000012,0.0
04/2023,999,3.1.02.02.000013,-1.16924
04/2023,999,3.1.02.02.000014,-0.58462
04/2023,999,3.1.03.01.000007,0.0
04/2023,999,3.1.03.01.000011,0.0
04/2023,999,3.1.03.02.000003,0.0
04/2023,999,3.2.01.01.000001,3759.0
04/2023,999,3.2.01.01.000005,9.742
04/2023,999,3.2.01.02.000001,379.73464
04/2023,999,3.2.01.02.000002,0.0
04/2023,999,3.2.01.02.000003,119.625
04/2023,999,3.2.01.02.000004,0.0
04/2023,999,4.1.01.01.000001,-598.14166
04/2023,999,4.1.01.01.000002,0.0
04/2023,999,4.1.01.01.000003,-32.93462
04/2023,999,4.1.01.01.000007,0.0
04/2023,999,4.1.01.01.000009,-73.37072
04/2023,999,4.1.01.01.000010,0.0
04/2023,999,4.1.01.02.000001,-182.24452
04/2023,999,4.1.01.02.000002,-55.65274
04/2023,999,4.1.01.02.000003,-8.16536
04/2023,999,4.1.01.02.000004,0.0
04/2023,999,4.1.01.02.000005,0.0
04/2023,999,4.1.01.02.000007,-3.8116
04/2023,999,4.1.01.03.000001,-72.87141
04/2023,999,4.1.01.03.000003,0.0
04/2023,999,4.1.01.03.000004,-8.55032
04/2023,999,4.1.01.03.000005,-18.02578
04/2023,999,4.1.01.03.000006,-8.177
04/2023,999,4.1.01.03.000008,-2.25
04/2023,999,4.1.01.03.000009,-77.7879
04/2023,999,4.1.01.03.000010,-16.25702
04/2023,999,4.1.01.03.000013,-0.05353
04/2023,999,4.1.01.04.000002,-1.11758
04/2023,999,4.1.01.04.000004,-71.1627
04/2023,999,4.1.01.05.000001,-5.20703
04/2023,999,4.1.01.05.000002,-3.81633
04/2023,999,4.1.01.05.000003,-0.941
04/2023,999,4.1.01.05.000004,-1.4975
04/2023,999,4.1.01.05.000005,-2.47731
04/2023,999,4.1.01.05.000006,-1672.89359
04/2023,999,4.1.01.05.000007,-303.697
04/2023,999,4.1.01.05.000008,0.0
04/2023,999,4.1.01.06.000001,-24.0
04/2023,999,4.1.01.06.000002,-46.70298
04/2023,999,4.1.01.06.000003,0.0
04/2023,999,4.1.01.06.000004,-142.99206
04/2023,999,4.1.01.07.000001,-1.15915
04/2023,999,4.1.01.07.000002,-0.18996
04/2023,999,4.1.01.07.000003,-68.0109
04/2023,999,4.1.01.07.000004,-94.43959
04/2023,999,4.1.01.07.000005,-51.13047
04/2023,999,4.1.01.07.000006,-7.8
04/2023,999,4.1.01.07.000007,-4.1014
04/2023,999,4.1.01.07.000008,-0.637
04/2023,999,4.1.01.07.000009,0.0
04/2023,999,4.1.01.07.000010,0.0
04/2023,999,4.1.01.07.000011,-0.6
04/2023,999,4.1.01.07.000012,-0.66578
04/2023,999,4.1.01.07.000013,-35.34666
04/2023,999,4.1.01.07.000014,-327.81754
04/2023,999,4.1.01.07.000015,0.0
04/2023,999,4.1.01.07.000016,-6.0
04/2023,999,4.1.01.07.000017,-8.5
04/2023,999,4.1.01.07.000018,0.0
04/2023,999,4.1.01.07.000019,0.0
04/2023,999,4.1.01.07.000020,-10.32
04/2023,999,4.1.01.08.000001,-20.20742
04/2023,999,4.1.01.08.000002,-16.31579
04/2023,999,4.1.01.08.000003,0.0
04/2023,999,4.1.01.08.000004,-1977.235
04/2023,999,4.1.01.08.000005,-33.22917
04/2023,999,4.1.01.09.000004,-50.62694
04/2023,999,4.1.01.10.000001,-2.738
04/2023,999,4.1.01.10.000003,0.0
04/2023,999,4.1.01.10.000004,0.0
04/2023,999,4.1.01.10.000005,0.0
04/2023,999,4.1.01.11.000002,-58.41261
04/2023,999,4.1.01.11.000003,0.0
04/2023,999,4.1.01.11.000004,0.0
04/2023,999,4.1.01.11.000007,-0.06286
04/2023,999,4.1.01.11.000009,-27.18903
04/2023,999,4.1.01.11.000010,0.0
04/2023,999,4.1.01.11.000017,0.0
04/2023,999,4.1.01.11.000019,0.0
04/2023,999,4.1.01.11.000020,0.0
04/2023,999,4.1.01.11.000021,0.0
04/2023,999,4.1.01.11.000025,-14.563
04/2023,999,4.1.01.11.000026,0.0
04/2023,999,4.1.01.12.000001,-12.53237
04/2023,999,4.1.01.12.000002,-7.9021
04/2023,999,4.1.01.13.000001,-0.30848
04/2023,999,4.1.01.13.000002,0.0
04/2023,999,4.1.01.13.000003,0.0
04/2023,999,4.1.01.13.000004,0.0
04/2023,999,4.1.01.13.000005,0.0
04/2023,999,5.1.01.01.000001,-366.85093
04/2023,999,5.1.01.01.000003,0.0
04/2023,999,5.1.01.01.000004,-39.91637
04/2023,999,5.1.01.01.000008,0.0
04/2023,999,5.1.01.01.000012,0.0
04/2023,999,5.1.01.01.000020,0.0
04/2023,999,5.1.01.01.000021,0.0
04/2023,999,5.1.01.01.000022,0.0
04/2023,999,5.1.01.01.000023,-35.31459
04/2023,999,5.1.01.01.000024,0.0
04/2023,999,5.1.01.02.000001,-113.22808
04/2023,999,5.1.01.02.000002,-29.60106
04/2023,999,5.1.01.02.000003,-7.77014
04/2023,999,5.1.01.02.000006,0.0
04/2023,999,5.1.01.02.000007,-4.9188
04/2023,999,5.1.01.02.000020,0.0
04/2023,999,5.1.01.02.000021,0.0
04/2023,999,5.1.01.02.000022,0.0
04/2023,999,5.1.01.03.000001,0.0
04/2023,999,5.1.01.03.000004,-13.17532
04/2023,999,5.1.01.03.000006,0.0
04/2023,999,5.1.01.03.000008,0.0
04/2023,999,5.1.01.03.000009,-32.619
04/2023,999,5.1.01.03.000010,-14.83712
04/2023,999,5.1.01.03.000012,0.0
04/2023,999,5.1.01.03.000013,-0.12
04/2023,999,5.1.01.03.000014,0.0
04/2023,999,5.1.01.04.000001,-0.4
04/2023,999,5.1.01.04.000002,-1.42567
04/2023,999,5.1.01.04.000003,0.0
04/2023,999,5.1.01.04.000004,-56.0
04/2023,999,5.1.01.05.000001,-9.33
04/2023,999,5.1.01.05.000002,-1.36626
04/2023,999,5.1.01.05.000003,0.0
04/2023,999,5.1.01.05.000004,-2.647
04/2023,999,5.1.01.05.000005,-0.7772
04/2023,999,5.1.01.05.000006,-5.41463
04/2023,999,5.1.01.05.000007,-4.47219
04/2023,999,5.1.01.05.000009,-0.305
04/2023,999,5.1.01.06.000001,-4.5263
04/2023,999,5.1.01.06.000002,0.0
04/2023,999,5.1.01.06.000003,0.0
04/2023,999,5.1.01.06.000004,0.0
04/2023,999,5.1.01.06.000005,-4.557
04/2023,999,5.1.01.06.000006,-57.29827
04/2023,999,5.1.01.06.000008,0.0
04/2023,999,5.1.01.07.000001,0.0
04/2023,999,5.1.01.07.000002,0.0
04/2023,999,5.1.01.07.000003,0.0
04/2023,999,5.1.01.07.000004,-1.77159
04/2023,999,5.1.01.07.000005,0.0
04/2023,999,5.1.01.07.000007,-1.22423
04/2023,999,5.1.01.07.000008,0.0
04/2023,999,5.1.01.07.000010,-33.57814
04/2023,999,5.1.01.07.000014,0.0
04/2023,999,5.1.01.07.000015,-1.44
04/2023,999,5.1.01.07.000020,0.0
04/2023,999,5.1.01.07.000021,0.0
04/2023,999,5.1.01.08.000001,-0.05
04/2023,999,5.1.01.08.000002,0.0
04/2023,999,5.1.01.08.000003,0.0
04/2023,999,5.1.01.08.000004,0.0
04/2023,999,5.1.01.08.000005,0.0
04/2023,999,5.1.01.09.000001,0.0
04/2023,999,5.1.01.09.000003,-12.0
04/2023,999,5.1.01.09.000008,0.0
04/2023,999,5.1.01.10.000002,0.0
04/2023,999,5.1.01.10.000003,0.0
04/2023,999,5.1.01.10.000004,0.0
04/2023,999,5.1.01.11.000001,0.0
04/2023,999,5.1.01.11.000003,-0.1935
04/2023,999,5.1.01.11.000004,0.0
04/2023,999,5.1.01.11.000006,-5.18109
04/2023,999,5.1.01.11.000007,-63.63517
04/2023,999,5.1.01.11.000008,-7.11326
04/2023,999,5.1.01.11.000012,0.0
04/2023,999,5.1.01.11.000013,0.0
04/2023,999,5.1.01.11.000014,0.0
04/2023,999,5.1.01.11.000015,0.0
04/2023,999,5.1.01.11.000021,-65.17379
04/2023,999,5.1.01.11.000022,0.0
04/2023,999,5.1.01.11.000025,0.0
04/2023,999,5.1.01.11.000026,0.0
04/2023,999,5.1.01.11.000027,0.0
04/2023,999,5.1.01.11.000031,0.0
04/2023,999,5.1.01.12.000003,0.0
04/2023,999,5.1.01.12.000008,0.0
04/2023,999,5.1.01.12.000009,0.0
04/2023,999,5.1.01.12.000019,0.0
04/2023,999,5.1.01.13.000001,-6.98692
04/2023,999,5.1.01.14.000001,0.0
04/2023,999,5.1.01.14.000002,0.0
04/2023,999,5.1.02.01.000006,0.0
04/2023,999,5.1.02.01.000009,0.0
04/2023,999,5.1.02.01.000010,0.0
04/2023,999,5.1.02.01.000011,0.0
04/2023,999,5.1.03.01.000001,0.0
04/2023,999,5.1.03.01.000002,0.0
04/2023,999,5.1.03.01.000003,0.0
04/2023,999,5.1.03.01.000004,-18164.28201
04/2023,999,5.1.03.01.000005,0.0
04/2023,999,5.1.03.01.000007,0.0
04/2023,999,5.1.03.02.000001,-9.92644
04/2023,999,5.1.04.01.000001,-13.61203
04/2023,999,5.1.04.01.000002,0.0
04/2023,999,5.1.04.01.000004,-2578.98122
04/2023,999,5.1.04.01.000005,-0.00047
04/2023,999,5.1.04.01.000006,-7.63641
04/2023,999,5.1.04.01.000007,0.0
04/2023,999,5.1.04.01.000010,0.0
04/2023,999,5.1.04.01.000011,-220.3267
04/2023,999,5.1.04.01.000014,-4503.01572
04/2023,999,5.1.04.01.000015,-0.18849
04/2023,999,5.1.04.01.000016,-50.3
04/2023,999,5.1.04.01.000017,0.0
04/2023,999,5.1.04.02.000001,99.12316
04/2023,999,5.1.04.02.000002,28.28728
04/2023,999,5.1.04.02.000003,1e-05
04/2023,999,5.2.01.01.000001,1292.72401
04/2023,999,5.9.01.01.000001,0.0
04/2023,999,5.9.01.01.000002,0.0
04/2023,999,5.9.01.02.000001,0.0
04/2023,999,5.9.01.02.000002,0.0
04/2024,6,3.1.01.01.000002,2175.17919
04/2024,6,3.1.01.01.000003,0.0
04/2024,6,3.1.02.02.000002,0.0
04/2024,6,3.1.02.02.000003,0.0
04/2024,6,3.1.02.02.000004,0.0
04/2024,6,3.1.02.02.000009,0.0
04/2024,6,3.1.02.02.000010,-43.50359
04/2024,6,3.1.03.02.000003,0.0
04/2024,6,3.2.01.01.000001,0.0
04/2024,6,4.1.01.01.000001,-361.20128
04/2024,6,4.1.01.01.000002,0.0
04/2024,6,4.1.01.01.000003,-17.07262
04/2024,6,4.1.01.01.000008,0.0
04/2024,6,4.1.01.01.000009,-31.65593
04/2024,6,4.1.01.01.000010,0.0
04/2024,6,4.1.01.02.000001,-107.77276
04/2024,6,4.1.01.02.000002,-37.04896
04/2024,6,4.1.01.02.000003,0.0
04/2024,6,4.1.01.02.000004,0.0
04/2024,6,4.1.01.02.000006,0.0
04/2024,6,4.1.01.02.000007,0.0
04/2024,6,4.1.01.03.000001,-20.71059
04/2024,6,4.1.01.03.000003,-42.24
04/2024,6,4.1.01.03.000004,-0.19684
04/2024,6,4.1.01.03.000006,-2.272
04/2024,6,4.1.01.03.000009,-0.62778
04/2024,6,4.1.01.03.000010,0.0
04/2024,6,4.1.01.04.000004,-5.6
04/2024,6,4.1.01.05.000001,-1.20195
04/2024,6,4.1.01.05.000002,0.0
04/2024,6,4.1.01.05.000003,-2.5758
04/2024,6,4.1.01.05.000006,-747.31996
04/2024,6,4.1.01.06.000001,0.0
04/2024,6,4.1.01.06.000002,0.0
04/2024,6,4.1.01.06.000004,0.0
04/2024,6,4.1.01.07.000007,0.0
04/2024,6,4.1.01.07.000012,0.0
04/2024,6,4.1.01.07.000013,0.0
04/2024,6,4.1.01.07.000014,0.0
04/2024,6,4.1.01.07.000018,0.0
04/2024,6,4.1.01.08.000001,0.0
04/2024,6,4.1.01.08.000004,-126.10257
04/2024,6,4.1.01.08.000005,0.0
04/2024,6,4.1.01.08.000006,0.0
04/2024,6,4.1.01.11.000002,0.0
04/2024,6,4.1.01.11.000007,-0.66592
04/2024,6,4.1.01.11.000008,0.0
04/2024,6,4.1.01.11.000009,0.0
04/2024,6,4.1.01.11.000025,0.0
04/2024,6,5.1.01.01.000001,-23.56199
04/2024,6,5.1.01.01.000003,0.0
04/2024,6,5.1.01.01.000004,-1.92972
04/2024,6,5.1.01.01.000023,0.0
04/2024,6,5.1.01.01.000024,0.0
04/2024,6,5.1.01.02.000001,-6.97351
04/2024,6,5.1.01.02.000002,-2.0435
04/2024,6,5.1.01.02.000003,0.0
04/2024,6,5.1.01.02.000004,0.0
04/2024,6,5.1.01.02.000005,0.0
04/2024,6,5.1.01.02.000007,0.0
04/2024,6,5.1.01.03.000001,-1.2552
04/2024,6,5.1.01.03.000004,-1.13674
04/2024,6,5.1.01.03.000006,0.0
04/2024,6,5.1.01.03.000009,-2.2
04/2024,6,5.1.01.03.000010,-2.0
04/2024,6,5.1.01.04.000001,0.0
04/2024,6,5.1.01.04.000002,0.0
04/2024,6,5.1.01.04.000004,0.0
04/2024,6,5.1.01.05.000001,0.0
04/2024,6,5.1.01.05.000002,0.0
04/2024,6,5.1.01.05.000006,-0.81217
04/2024,6,5.1.01.05.000009,0.0
04/2024,6,5.1.01.06.000001,0.0
04/2024,6,5.1.01.06.000004,0.0
04/2024,6,5.1.01.06.000007,0.0
04/2024,6,5.1.01.07.000007,0.0
04/2024,6,5.1.01.07.000012,0.0
04/2024,6,5.1.01.08.000001,0.0
04/2024,6,5.1.01.08.000004,0.0
04/2024,6,5.1.01.08.000005,0.0
04/2024,6,5.1.01.11.000001,0.0
04/2024,6,5.1.01.11.000002,0.0
04/2024,6,5.1.01.11.000005,0.0
04/2024,6,5.1.01.11.000006,-0.09009
04/2024,6,5.1.01.11.000007,-0.18131
04/2024,6,5.1.01.11.000008,-9.14469
04/2024,6,5.1.01.11.000009,0.0
