MES,ID_EMPRESA,ID_CONTA_CONTABIL,BP_TECWAY
04/2025,999,2.1.01.02.000311,0.0
04/2025,999,2.1.01.02.000312,0.0
04/2025,999,2.1.01.02.000313,0.0
04/2025,999,2.1.01.02.000314,0.0
04/2025,999,2.1.01.02.000316,0.0
04/2025,999,2.1.01.02.000318,-0.0
04/2025,999,2.1.01.02.000320,-4.15793
04/2025,999,2.1.01.02.000322,-0.0
04/2025,999,2.1.01.02.000324,0.0
04/2025,999,2.1.01.02.000329,0.0
04/2025,999,2.1.01.02.000331,0.0
04/2025,999,2.1.01.02.000333,-0.0
04/2025,999,2.1.01.02.000335,0.0
04/2025,999,2.1.01.02.000338,0.0
04/2025,999,2.1.01.02.000342,-0.0
04/2025,999,2.1.01.02.000349,0.0
04/2025,999,2.1.01.02.000353,0.0
04/2025,999,2.1.01.02.000355,0.0
04/2025,999,2.1.01.02.000358,0.0
04/2025,999,2.1.01.02.000360,-0.0
04/2025,999,2.1.01.02.000368,0.0
04/2025,999,2.1.01.02.000371,-0.0
04/2025,999,2.1.01.02.000375,0.0
04/2025,999,2.1.01.02.000376,0.0
04/2025,999,2.1.01.02.000378,0.0
04/2025,999,2.1.01.02.000380,0.0
04/2025,999,2.1.01.02.000381,-0.0
04/2025,999,2.1.01.02.000382,0.0
04/2025,999,2.1.01.02.000383,-0.0
04/2025,999,2.1.01.02.000386,0.0
04/2025,999,2.1.01.02.000389,-0.0
04/2025,999,2.1.01.02.000390,0.0
04/2025,999,2.1.01.02.000391,0.0
04/2025,999,2.1.01.02.000393,0.0
04/2025,999,2.1.01.02.000396,0.0
04/2025,999,2.1.01.02.000397,0.0
04/2025,999,2.1.01.02.000399,-0.0
04/2025,999,2.1.01.02.000403,-0.0
04/2025,999,2.1.01.02.000405,0.0
04/2025,999,2.1.01.02.000409,-14.25
04/2025,999,2.1.01.02.000412,0.0
04/2025,999,2.1.01.02.000413,0.0
04/2025,999,2.1.01.02.000416,0.0
04/2025,999,2.1.01.02.000419,-0.0
04/2025,999,2.1.01.02.000420,0.0
04/2025,999,2.1.01.02.000422,0.0
04/2025,999,2.1.01.02.000425,0.0
04/2025,999,2.1.01.02.000427,0.0
04/2025,999,2.1.01.02.000429,0.0
04/2025,999,2.1.01.02.000430,-8.26628
04/2025,999,2.1.01.02.000435,0.0
04/2025,999,2.1.01.02.000445,0.0
04/2025,999,2.1.01.02.000450,0.0
04/2025,999,2.1.01.02.000451,0.0
04/2025,999,2.1.01.02.000452,-0.0
04/2025,999,2.1.01.02.000455,0.0
04/2025,999,2.1.01.02.000457,0.0
04/2025,999,2.1.01.02.000460,0.0
04/2025,999,2.1.01.02.000463,0.0
04/2025,999,2.1.01.02.000465,-0.0
04/2025,999,2.1.01.02.000468,-0.0
04/2025,999,2.1.01.02.000471,0.0
04/2025,999,2.1.01.02.000473,0.0
04/2025,999,2.1.01.02.000474,0.0
04/2025,999,2.1.01.02.000480,-0.0
04/2025,999,2.1.01.02.000481,0.0
04/2025,999,2.1.01.02.000492,0.0
04/2025,999,2.1.01.02.000499,-5.69
04/2025,999,2.1.01.02.000504,-0.0
04/2025,999,2.1.01.02.000513,-0.0
04/2025,999,2.1.01.02.000515,-0.0
04/2025,999,2.1.01.02.000518,0.0
04/2025,999,2.1.01.02.000540,0.0
04/2025,999,2.1.01.02.000544,0.0
04/2025,999,2.1.01.02.000553,-0.43
04/2025,999,2.1.01.02.000554,0.0
04/2025,999,2.1.01.02.000555,0.0
04/2025,999,2.1.01.02.000556,0.0
04/2025,999,2.1.01.02.000557,0.0
04/2025,999,2.1.01.02.000561,-0.0
04/2025,999,2.1.01.02.000563,-191.81849
04/2025,999,2.1.01.02.000565,-0.0
04/2025,999,2.1.01.02.000567,0.0
04/2025,999,2.1.01.02.000571,0.0
04/2025,999,2.1.01.02.000574,0.0
04/2025,999,2.1.01.02.000575,0.0
04/2025,999,2.1.01.02.000578,0.0
04/2025,999,2.1.01.02.000580,-5.54383
04/2025,999,2.1.01.02.000583,0.0
04/2025,999,2.1.01.02.000584,-0.0
04/2025,999,2.1.01.02.000592,0.0
04/2025,999,2.1.01.02.000593,0.0
04/2025,999,2.1.01.02.000596,0.0
04/2025,999,2.1.01.02.000601,0.0
04/2025,999,2.1.01.02.000605,-0.0
04/2025,999,2.1.01.02.000606,0.0
04/2025,999,2.1.01.02.000607,0.0
04/2025,999,2.1.01.02.000610,0.0
04/2025,999,2.1.01.02.000613,-0.0
04/2025,999,2.1.01.02.000630,0.0
04/2025,999,2.1.01.02.000642,-0.0
04/2025,999,2.1.01.02.000643,0.0
04/2025,999,2.1.01.02.000644,-0.0
04/2025,999,2.1.01.02.000646,-0.0
04/2025,999,2.1.01.02.000648,-1.70271
04/2025,999,2.1.01.02.000649,-0.0
04/2025,999,2.1.01.02.000651,0.0
04/2025,999,2.1.01.02.000653,-0.0
04/2025,999,2.1.01.02.000663,0.0
04/2025,999,2.1.01.02.000664,0.0
04/2025,999,2.1.01.02.000666,-1.28523
04/2025,999,2.1.01.02.000672,0.0
04/2025,999,2.1.01.02.000675,0.0
04/2025,999,2.1.01.02.000683,0.0
04/2025,999,2.1.01.02.000684,0.0
04/2025,999,2.1.01.02.000690,-0.0
04/2025,999,2.1.01.02.000693,0.0
04/2025,999,2.1.01.02.000697,0.0
04/2025,999,2.1.01.02.000706,0.0
04/2025,999,2.1.01.02.000707,0.0
04/2025,999,2.1.01.02.000708,0.0
04/2025,999,2.1.01.02.000710,-0.0
04/2025,999,2.1.01.02.000715,0.0
04/2025,999,2.1.01.02.000719,0.0
04/2025,999,2.1.01.02.000725,0.0
04/2025,999,2.1.01.02.000727,0.0
04/2025,999,2.1.01.02.000729,-0.0
04/2025,999,2.1.01.02.000730,0.0
04/2025,999,2.1.01.02.000734,0.0
04/2025,999,2.1.01.02.000735,-0.0
04/2025,999,2.1.01.02.000736,-0.0
04/2025,999,2.1.01.02.000738,0.0
04/2025,999,2.1.01.02.000740,0.0
04/2025,999,2.1.01.02.000746,0.0
04/2025,999,2.1.01.02.000747,0.0
04/2025,999,2.1.01.02.000748,0.0
04/2025,999,2.1.01.02.000750,0.0
04/2025,999,2.1.01.02.000751,0.0
04/2025,999,2.1.01.02.000752,0.0
04/2025,999,2.1.01.02.000753,-15.2222
04/2025,999,2.1.01.02.000761,-0.0
04/2025,999,2.1.01.02.000762,0.0
04/2025,999,2.1.01.02.000765,0.0
04/2025,999,2.1.01.02.000768,0.0
04/2025,999,2.1.01.02.000769,0.0
04/2025,999,2.1.01.02.000773,-29.05151
04/2025,999,2.1.01.02.000776,-0.0
04/2025,999,2.1.01.02.000777,0.0
04/2025,999,2.1.01.02.000778,0.0
04/2025,999,2.1.01.02.000780,0.0
04/2025,999,2.1.01.02.000782,0.0
04/2025,999,2.1.01.02.000783,0.0
04/2025,999,2.1.01.02.000786,0.0
04/2025,999,2.1.01.02.000789,0.0
04/2025,999,2.1.01.02.000790,0.0
04/2025,999,2.1.01.02.000792,0.0
04/2025,999,2.1.01.02.000793,0.0
04/2025,999,2.1.01.02.000794,0.0
04/2025,999,2.1.01.02.000797,0.0
04/2025,999,2.1.01.02.000799,0.0
04/2025,999,2.1.01.02.000803,-0.0
04/2025,999,2.1.01.02.000806,0.0
04/2025,999,2.1.01.02.000808,0.0
04/2025,999,2.1.01.02.000809,0.0
04/2025,999,2.1.01.02.000812,0.0
04/2025,999,2.1.01.02.000813,-22.06463
04/2025,999,2.1.01.02.000814,0.0
04/2025,999,2.1.01.02.000817,0.0
04/2025,999,2.1.01.02.000824,-5.85139
04/2025,999,2.1.01.02.000825,-5.49838
04/2025,999,2.1.01.02.000826,0.0
04/2025,999,2.1.01.02.000827,0.0
04/2025,999,2.1.01.02.000829,0.0
04/2025,999,2.1.01.02.000833,0.0
04/2025,999,2.1.01.02.000834,0.0
04/2025,999,2.1.01.02.000840,0.0
04/2025,999,2.1.01.02.000842,0.0
04/2025,999,2.1.01.02.000843,0.0
04/2025,999,2.1.01.02.000845,0.0
04/2025,999,2.1.01.02.000846,0.0
04/2025,999,2.1.01.02.000848,-0.0
04/2025,999,2.1.01.02.000849,0.0
04/2025,999,2.1.01.02.000850,0.0
04/2025,999,2.1.01.02.000857,-0.0
04/2025,999,2.1.01.02.000863,0.0
04/2025,999,2.1.01.02.000867,0.0
04/2025,999,2.1.01.02.000869,-0.0
04/2025,999,2.1.01.02.000870,-0.0
04/2025,999,2.1.01.02.000872,0.0
04/2025,999,2.1.01.02.000873,0.0
04/2025,999,2.1.01.02.000874,0.0
04/2025,999,2.1.01.02.000875,0.0
04/2025,999,2.1.01.02.000876,0.0
04/2025,999,2.1.01.02.000878,0.0
04/2025,999,2.1.01.02.000879,0.0
04/2025,999,2.1.01.02.000882,-0.0
04/2025,999,2.1.01.02.000884,0.0
04/2025,999,2.1.01.02.000885,0.0
04/2025,999,2.1.01.02.000886,0.0
04/2025,999,2.1.01.02.000887,0.0
04/2025,999,2.1.01.02.000888,0.0
04/2025,999,2.1.01.02.000889,0.0
04/2025,999,2.1.01.02.000890,0.0
04/2025,999,2.1.01.02.000892,-0.16829
04/2025,999,2.1.01.02.000893,0.0
04/2025,999,2.1.01.02.000894,-0.28159
04/2025,999,2.1.01.02.000895,0.0
04/2025,999,2.1.01.02.000896,-0.0
04/2025,999,2.1.01.02.000897,0.0
04/2025,999,2.1.01.02.000898,0.0
04/2025,999,2.1.01.02.000899,-0.0
04/2025,999,2.1.01.02.000900,-0.67
04/2025,999,2.1.01.02.000901,0.0
04/2025,999,2.1.01.02.000902,0.0
04/2025,999,2.1.01.02.000903,-0.0
04/2025,999,2.1.01.02.000904,0.0
04/2025,999,2.1.01.02.000905,0.0
04/2025,999,2.1.01.02.000906,-0.0
04/2025,999,2.1.01.02.000907,0.0
04/2025,999,2.1.01.02.000908,0.0
04/2025,999,2.1.01.02.000910,0.0
04/2025,999,2.1.01.02.000911,0.0
04/2025,999,2.1.01.02.000920,-0.0
04/2025,999,2.1.01.02.000921,0.0
04/2025,999,2.1.01.02.000922,0.0
04/2025,999,2.1.01.02.000923,0.0
04/2025,999,2.1.01.02.000924,0.0
04/2025,999,2.1.01.02.000925,0.0
04/2025,999,2.1.01.02.000927,0.0
04/2025,999,2.1.01.02.000928,-0.0
04/2025,999,2.1.01.02.000929,0.0
04/2025,999,2.1.01.02.000930,-2.215
04/2025,999,2.1.01.02.000931,0.0
04/2025,999,2.1.01.02.000933,0.0
04/2025,999,2.1.01.02.000934,0.0
04/2025,999,2.1.01.02.000935,-0.0
04/2025,999,2.1.01.02.000936,0.0
04/2025,999,2.1.01.02.000938,-3.0
04/2025,999,2.1.01.02.000939,0.0
04/2025,999,2.1.01.02.000940,0.0
04/2025,999,2.1.01.02.000942,0.0
04/2025,999,2.1.01.02.000944,-0.0
04/2025,999,2.1.01.02.000946,0.0
04/2025,999,2.1.01.02.000947,0.0
04/2025,999,2.1.01.02.000948,0.0
04/2025,999,2.1.01.02.000949,0.0
04/2025,999,2.1.01.02.000950,0.0
04/2025,999,2.1.01.02.000953,0.0
04/2025,999,2.1.01.02.000955,-0.0
04/2025,999,2.1.01.02.000956,0.0
04/2025,999,2.1.01.02.000957,0.0
04/2025,999,2.1.01.02.000958,-0.0
04/2025,999,2.1.01.02.000960,0.0
04/2025,999,2.1.01.02.000961,0.0
04/2025,999,2.1.01.02.000962,0.0
04/2025,999,2.1.01.02.000963,0.0
04/2025,999,2.1.01.02.000964,0.0
04/2025,999,2.1.01.02.000966,0.0
04/2025,999,2.1.01.02.000967,0.0
04/2025,999,2.1.01.02.000968,-0.0
04/2025,999,2.1.01.02.000970,0.0
04/2025,999,2.1.01.02.000972,0.0
04/2025,999,2.1.01.02.000973,0.0
04/2025,999,2.1.01.02.000974,0.0
04/2025,999,2.1.01.02.000975,0.0
04/2025,999,2.1.01.02.000976,0.0
04/2025,999,2.1.01.02.000977,-0.0
04/2025,999,2.1.01.02.000978,0.0
04/2025,999,2.1.01.02.000979,0.0
04/2025,999,2.1.01.02.000980,0.0
04/2025,999,2.1.01.02.000981,-0.0
04/2025,999,2.1.01.02.000982,0.0
04/2025,999,2.1.01.02.000984,0.0
04/2025,999,2.1.01.02.000986,0.0
04/2025,999,2.1.01.02.000987,0.0
04/2025,999,2.1.01.02.000988,0.0
04/2025,999,2.1.01.02.000989,0.0
04/2025,999,2.1.01.02.000993,0.0
04/2025,999,2.1.01.02.000994,0.0
04/2025,999,2.1.01.02.000996,0.0
04/2025,999,2.1.01.02.000997,0.0
04/2025,999,2.1.01.02.000998,-0.0
04/2025,999,2.1.01.02.000999,0.0
04/2025,999,2.1.01.02.001000,0.0
04/2025,999,2.1.01.02.001002,-0.0
04/2025,999,2.1.01.02.001003,0.0
04/2025,999,2.1.01.02.001004,0.0
04/2025,999,2.1.01.02.001005,0.0
04/2025,999,2.1.01.02.001006,0.0
04/2025,999,2.1.01.02.001007,0.0
04/2025,999,2.1.01.02.001009,0.0
04/2025,999,2.1.01.02.001010,0.0
04/2025,999,2.1.01.02.001011,0.0
04/2025,999,2.1.01.02.001012,0.0
04/2025,999,2.1.01.02.001013,0.0
04/2025,999,2.1.01.02.001014,0.0
04/2025,999,2.1.01.02.001015,0.0
04/2025,999,2.1.01.02.001016,0.0
04/2025,999,2.1.01.02.001017,-0.0
04/2025,999,2.1.01.02.001018,0.0
04/2025,999,2.1.01.02.001019,0.0
04/2025,999,2.1.01.02.001020,0.0
04/2025,999,2.1.01.02.001021,0.0
04/2025,999,2.1.01.02.001022,0.0
04/2025,999,2.1.01.02.001023,0.0
04/2025,999,2.1.01.02.001024,0.0
04/2025,999,2.1.01.02.001025,-0.0
04/2025,999,2.1.01.02.001026,0.0
04/2025,999,2.1.01.02.001027,0.0
04/2025,999,2.1.01.02.001032,0.0
04/2025,999,2.1.01.02.001034,0.0
04/2025,999,2.1.01.02.001035,-0.0
04/2025,999,2.1.01.02.001037,0.0
04/2025,999,2.1.01.02.001039,0.0
04/2025,999,2.1.01.02.001040,0.0
04/2025,999,2.1.01.02.001041,-0.0
04/2025,999,2.1.01.02.001042,-0.0
04/2025,999,2.1.01.02.001043,0.0
04/2025,999,2.1.01.02.001044,0.0
04/2025,999,2.1.01.02.001045,0.0
04/2025,999,2.1.01.02.001046,0.0
04/2025,999,2.1.01.02.001047,0.0
04/2025,999,2.1.01.02.001048,0.0
04/2025,999,2.1.01.02.001052,0.0
04/2025,999,2.1.01.02.001053,0.0
04/2025,999,2.1.01.02.001058,0.0
04/2025,999,2.1.01.02.001059,-0.0
04/2025,999,2.1.01.02.001061,0.0
04/2025,999,2.1.01.02.001062,0.0
04/2025,999,2.1.01.02.001065,0.0
04/2025,999,2.1.01.02.001066,0.0
04/2025,999,2.1.01.02.001067,0.0
04/2025,999,2.1.01.02.001068,0.0
04/2025,999,2.1.01.02.001074,0.216
04/2025,999,2.1.01.02.001076,0.0
04/2025,999,2.1.01.02.001077,0.0
04/2025,999,2.1.01.02.001078,-5.0
04/2025,999,2.1.01.02.001082,0.0
04/2025,999,2.1.01.02.001083,0.0
04/2025,999,2.1.01.02.001084,0.0
04/2025,999,2.1.01.02.001086,0.0
04/2025,999,2.1.01.02.001087,0.0
04/2025,999,2.1.01.02.001088,0.0
04/2025,999,2.1.01.02.001091,0.0
04/2025,999,2.1.01.02.001098,0.0
04/2025,999,2.1.01.02.001099,0.0
04/2025,999,2.1.01.02.001101,0.0
04/2025,999,2.1.01.02.001103,0.0
04/2025,999,2.1.01.02.001106,0.0
04/2025,999,2.1.01.02.001109,0.0
04/2025,999,2.1.01.02.001110,-0.0
04/2025,999,2.1.01.02.001111,0.0
04/2025,999,2.1.01.02.001112,-0.0
04/2025,999,2.1.01.02.001113,-0.0
04/2025,999,2.1.01.02.001114,0.0
04/2025,999,2.1.01.02.001115,0.0
04/2025,999,2.1.01.02.001116,0.0
04/2025,999,2.1.01.02.001118,0.0
04/2025,999,2.1.01.02.001120,-0.0
04/2025,999,2.1.01.02.001121,-0.0
04/2025,999,2.1.01.02.001122,0.0
04/2025,999,2.1.01.02.001123,0.0
04/2025,999,2.1.01.02.001124,-0.0
04/2025,999,2.1.01.02.001127,0.0
04/2025,999,2.1.01.02.001128,0.0
04/2025,999,2.1.01.02.001129,0.0
04/2025,999,2.1.01.02.001130,0.0
04/2025,999,2.1.01.02.001132,-0.0
04/2025,999,2.1.01.02.001134,0.0
04/2025,999,2.1.01.02.001135,0.0
04/2025,999,2.1.01.02.001137,0.0
04/2025,999,2.1.01.02.001138,-0.0
04/2025,999,2.1.01.02.001140,0.0
04/2025,999,2.1.01.02.001141,0.0
04/2025,999,2.1.01.02.001142,-0.0
04/2025,999,2.1.01.02.001143,0.0
04/2025,999,2.1.01.02.001144,-11.325
04/2025,999,2.1.01.02.001146,0.0
04/2025,999,2.1.01.02.001148,-0.25
04/2025,999,2.1.01.02.001152,0.0
04/2025,999,2.1.01.02.001153,0.0
04/2025,999,2.1.01.02.001157,0.0
04/2025,999,2.1.01.02.001159,0.0
04/2025,999,2.1.01.02.001160,0.0
04/2025,999,2.1.01.02.001163,0.0
04/2025,999,2.1.01.02.001164,0.0
04/2025,999,2.1.01.02.001165,0.0
04/2025,999,2.1.01.02.001166,0.0
04/2025,999,2.1.01.02.001168,0.0
04/2025,999,2.1.01.02.001169,0.0
04/2025,999,2.1.01.02.001170,0.0
04/2025,999,2.1.01.02.001171,0.0
04/2025,999,2.1.01.02.001172,0.0
04/2025,999,2.1.01.02.001175,-0.0
04/2025,999,2.1.01.02.001177,0.0
04/2025,999,2.1.01.02.001178,0.0
04/2025,999,2.1.01.02.001181,-0.0
04/2025,999,2.1.01.02.001183,-0.0
04/2025,999,2.1.01.02.001184,0.0
04/2025,999,2.1.01.02.001186,0.0
04/2025,999,2.1.01.02.001189,0.0
04/2025,999,2.1.01.02.001190,0.0
04/2025,999,2.1.01.02.001191,0.0
04/2025,999,2.1.01.02.001192,0.0
04/2025,999,2.1.01.02.001195,0.0
04/2025,999,2.1.01.02.001197,0.0
04/2025,999,2.1.01.02.001198,0.0
04/2025,999,2.1.01.02.001199,0.0
04/2025,999,2.1.01.02.001200,0.0
04/2025,999,2.1.01.02.001202,-0.0
04/2025,999,2.1.01.02.001203,0.0
04/2025,999,2.1.01.02.001205,0.0
04/2025,999,2.1.01.02.001206,0.0
04/2025,999,2.1.01.02.001207,-0.342
04/2025,999,2.1.01.02.001210,0.0
04/2025,999,2.1.01.02.001211,-3.3985
04/2025,999,2.1.01.02.001214,0.0
04/2025,999,2.1.01.02.001216,0.0
04/2025,999,2.1.01.02.001217,0.0
04/2025,999,2.1.01.02.001219,0.0
04/2025,999,2.1.01.02.001220,-0.0
04/2025,999,2.1.01.02.001222,0.0
04/2025,999,2.1.01.02.001223,-0.0
04/2025,999,2.1.01.02.001224,0.0
04/2025,999,2.1.01.02.001225,0.0
04/2025,999,2.1.01.02.001226,0.0
04/2025,999,2.1.01.02.001227,0.0
04/2025,999,2.1.01.02.001229,0.0
04/2025,999,2.1.01.02.001231,0.0
04/2025,999,2.1.01.02.001232,0.0
04/2025,999,2.1.01.02.001234,0.0
04/2025,999,2.1.01.02.001236,0.0
04/2025,999,2.1.01.02.001237,0.0
04/2025,999,2.1.01.02.001238,-0.0
04/2025,999,2.1.01.02.001239,0.0
04/2025,999,2.1.01.02.001240,0.0
04/2025,999,2.1.01.02.001241,0.0
04/2025,999,2.1.01.02.001242,0.0
04/2025,999,2.1.01.02.001243,0.0
04/2025,999,2.1.01.02.001244,-51.535
04/2025,999,2.1.01.02.001245,0.0
04/2025,999,2.1.01.02.001246,0.0
04/2025,999,2.1.01.02.001247,0.0
04/2025,999,2.1.01.02.001251,0.0
04/2025,999,2.1.01.02.001252,0.0
04/2025,999,2.1.01.02.001255,0.0
04/2025,999,2.1.01.02.001256,0.0
04/2025,999,2.1.01.02.001259,-0.0
04/2025,999,2.1.01.02.001260,-0.0
04/2025,999,2.1.01.02.001261,-0.0
04/2025,999,2.1.01.02.001265,0.0
04/2025,999,2.1.01.02.001266,0.0
04/2025,999,2.1.01.02.001267,0.0
04/2025,999,2.1.01.02.001268,0.0
04/2025,999,2.1.01.02.001269,0.0
04/2025,999,2.1.01.02.001270,-0.0
04/2025,999,2.1.01.02.001271,0.0
04/2025,999,2.1.01.02.001272,0.0
04/2025,999,2.1.01.02.001275,0.0
04/2025,999,2.1.01.02.001276,0.0
04/2025,999,2.1.01.02.001280,0.0
04/2025,999,2.1.01.02.001281,-0.0
04/2025,999,2.1.01.02.001285,0.0
04/2025,999,2.1.01.02.001286,-0.0
04/2025,999,2.1.01.02.001289,-0.0
04/2025,999,2.1.01.02.001290,0.0
04/2025,999,2.1.01.02.001291,0.0
04/2025,999,2.1.01.02.001292,0.0
04/2025,999,2.1.01.02.001293,0.0
04/2025,999,2.1.01.02.001294,0.0
04/2025,999,2.1.01.02.001295,-20.5884
04/2025,999,2.1.01.02.001296,0.0
04/2025,999,2.1.01.02.001297,0.0
04/2025,999,2.1.01.02.001298,0.0
04/2025,999,2.1.01.02.001299,0.0
04/2025,999,2.1.01.02.001300,0.0
04/2025,999,2.1.01.02.001301,0.0
04/2025,999,2.1.01.02.001302,0.0
04/2025,999,2.1.01.02.001303,0.0
04/2025,999,2.1.01.02.001305,0.0
04/2025,999,2.1.01.02.001306,0.0
04/2025,999,2.1.01.02.001307,0.0
04/2025,999,2.1.01.02.001308,0.0
04/2025,999,2.1.01.02.001309,0.0
04/2025,999,2.1.01.02.001311,0.0
04/2025,999,2.1.01.02.001313,0.0
04/2025,999,2.1.01.02.001314,-0.0
04/2025,999,2.1.01.02.001316,0.0
04/2025,999,2.1.01.02.001317,0.0
04/2025,999,2.1.01.02.001318,-0.0
04/2025,999,2.1.01.02.001319,0.0
04/2025,999,2.1.01.02.001320,0.0
04/2025,999,2.1.01.02.001321,0.0
04/2025,999,2.1.01.02.001322,0.0
04/2025,999,2.1.01.02.001323,0.0
04/2025,999,2.1.01.02.001324,0.0
04/2025,999,2.1.01.02.001326,-0.0
04/2025,999,2.1.01.02.001327,0.0
04/2025,999,2.1.01.02.001328,0.0
04/2025,999,2.1.01.02.001329,0.0
04/2025,999,2.1.01.02.001330,-0.0
04/2025,999,2.1.01.02.001332,0.0
04/2025,999,2.1.01.02.001333,0.0
04/2025,999,2.1.01.02.001334,0.0
04/2025,999,2.1.01.02.001336,0.0
04/2025,999,2.1.01.02.001337,0.0
04/2025,999,2.1.01.02.001338,0.0
04/2025,999,2.1.01.02.001339,0.0
04/2025,999,2.1.01.02.001340,0.0
04/2025,999,2.1.01.02.001341,0.0
04/2025,999,2.1.01.02.001342,0.0
04/2025,999,2.1.01.02.001343,0.0
04/2025,999,2.1.01.02.001344,0.0
04/2025,999,2.1.01.02.001345,0.0
04/2025,999,2.1.01.02.001346,0.0
04/2025,999,2.1.01.02.001347,0.0
04/2025,999,2.1.01.02.001350,0.0
04/2025,999,2.1.01.02.001351,0.0
04/2025,999,2.1.01.02.001352,0.0
04/2025,999,2.1.01.02.001354,0.0
04/2025,999,2.1.01.02.001355,0.0
04/2025,999,2.1.01.02.001356,0.0
04/2025,999,2.1.01.02.001357,0.0
04/2025,999,2.1.01.02.001358,0.0
04/2025,999,2.1.01.02.001359,0.0
04/2025,999,2.1.01.02.001360,0.0
04/2025,999,2.1.01.02.001361,0.0
04/2025,999,2.1.01.02.001362,0.0
04/2025,999,2.1.01.02.001364,0.0
04/2025,999,2.1.01.02.001367,0.0
04/2025,999,2.1.01.02.001368,0.0
04/2025,999,2.1.01.02.001369,0.0
04/2025,999,2.1.01.02.001370,0.0
04/2025,999,2.1.01.02.001372,0.0
04/2025,999,2.1.01.02.001373,0.0
04/2025,999,2.1.01.02.001374,0.0
04/2025,999,2.1.01.02.001375,0.0
04/2025,999,2.1.01.02.001376,0.0
04/2025,999,2.1.01.02.001378,0.0
04/2025,999,2.1.01.02.001380,0.0
04/2025,999,2.1.01.02.001381,0.0
04/2025,999,2.1.01.02.001382,0.0
04/2025,999,2.1.01.02.001385,0.0
04/2025,999,2.1.01.02.001387,-0.0
04/2025,999,2.1.01.02.001389,0.0
04/2025,999,2.1.01.02.001390,0.0
04/2025,999,2.1.01.02.001391,0.0
04/2025,999,2.1.01.02.001392,0.0
04/2025,999,2.1.01.02.001393,-0.0
04/2025,999,2.1.01.02.001396,0.0
04/2025,999,2.1.01.02.001399,0.0
04/2025,999,2.1.01.02.001400,0.0
04/2025,999,2.1.01.02.001401,0.0
04/2025,999,2.1.01.02.001402,0.0
04/2025,999,2.1.01.02.001403,0.0
04/2025,999,2.1.01.02.001404,0.0
04/2025,999,2.1.01.02.001405,0.0
04/2025,999,2.1.01.02.001407,0.0
04/2025,999,2.1.01.02.001408,0.0
04/2025,999,2.1.01.02.001409,0.0
04/2025,999,2.1.01.02.001410,0.0
04/2025,999,2.1.01.02.001411,0.0
04/2025,999,2.1.01.02.001412,0.0
04/2025,999,2.1.01.02.001413,0.0
04/2025,999,2.1.01.02.001417,0.0
04/2025,999,2.1.01.02.001418,0.0
04/2025,999,2.1.01.02.001419,-0.0
04/2025,999,2.1.01.02.001420,0.0
04/2025,999,2.1.01.02.001421,0.0
04/2025,999,2.1.01.02.001422,0.0
04/2025,999,2.1.01.02.001425,-0.0
04/2025,999,2.1.01.02.001426,0.0
04/2025,999,2.1.01.02.001428,0.0
04/2025,999,2.1.01.02.001430,0.0
04/2025,999,2.1.01.02.001431,0.0
04/2025,999,2.1.01.02.001432,0.0
04/2025,999,2.1.01.02.001433,0.0
04/2025,999,2.1.01.02.001434,0.0
04/2025,999,2.1.01.02.001438,0.0
04/2025,999,2.1.01.02.001439,0.0
04/2025,999,2.1.01.02.001440,0.0
04/2025,999,2.1.01.02.001441,0.0
04/2025,999,2.1.01.02.001442,0.0
04/2025,999,2.1.01.02.001443,0.0
04/2025,999,2.1.01.02.001444,-0.0
04/2025,999,2.1.01.02.001445,0.0
04/2025,999,2.1.01.02.001448,0.0
04/2025,999,2.1.01.02.001450,0.0
04/2025,999,2.1.01.02.001451,0.0
04/2025,999,2.1.01.02.001452,0.0
04/2025,999,2.1.01.02.001453,0.0
04/2025,999,2.1.01.02.001454,0.0
04/2025,999,2.1.01.02.001455,-0.0
04/2025,999,2.1.01.02.001458,0.0
04/2025,999,2.1.01.02.001459,0.0
04/2025,999,2.1.01.02.001461,0.0
04/2025,999,2.1.01.02.001462,0.0
04/2025,999,2.1.01.02.001463,0.0
04/2025,999,2.1.01.02.001464,0.0
04/2025,999,2.1.01.02.001465,0.0
04/2025,999,2.1.01.02.001467,-0.0
04/2025,999,2.1.01.02.001468,0.0
04/2025,999,2.1.01.02.001469,0.0
04/2025,999,2.1.01.02.001470,0.0
04/2025,999,2.1.01.02.001471,0.0
04/2025,999,2.1.01.02.001474,0.0
04/2025,999,2.1.01.02.001475,0.0
04/2025,999,2.1.01.02.001479,0.0
04/2025,999,2.1.01.02.001481,0.0
04/2025,999,2.1.01.02.001482,0.0
04/2025,999,2.1.01.02.001484,-9.92539
04/2025,999,2.1.01.02.001486,0.0
04/2025,999,2.1.01.02.001487,0.0
04/2025,999,2.1.01.02.001489,0.0
04/2025,999,2.1.01.02.001492,0.0
04/2025,999,2.1.01.02.001493,0.0
04/2025,999,2.1.01.02.001546,0.0
04/2025,999,2.1.01.02.001549,0.0
04/2025,999,2.1.01.02.001553,0.0
04/2025,999,2.1.01.02.001556,0.0
04/2025,999,2.1.01.02.001558,0.0
04/2025,999,2.1.01.02.001559,0.0
04/2025,999,2.1.01.02.001560,-0.0
04/2025,999,2.1.01.02.001561,0.0
04/2025,999,2.1.01.02.001562,0.0
04/2025,999,2.1.01.02.001563,0.0
04/2025,999,2.1.01.02.001564,0.0
04/2025,999,2.1.01.02.001565,0.0
